"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"846","@thumper4241 @MarshaBlackburn @realDonaldTrump Dumb said.",FALSE,0,"thumper4241",2018-01-30 23:58:18,FALSE,"958467093153841152","958489579903967234","44633335","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ValerieWinn1",0,FALSE,FALSE,NA,NA
"847","RT @GOPChairwoman: Under @realDonaldTrump’s leadership, our State of the Union is strong. #SOTU https://t.co/Q0pi6BwRAf",FALSE,0,NA,2018-01-30 23:58:18,FALSE,NA,"958489579778117632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeraldineMCorn1",895,TRUE,FALSE,NA,NA
"848","RT @SenSchumer: Why won’t @realDonaldTrump use the power given to him by a near unanimous vote in Congress to hold Russia accountable for i…",FALSE,0,NA,2018-01-30 23:58:18,FALSE,NA,"958489579757043712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kslopez999",8000,TRUE,FALSE,NA,NA
"849","RT @realDonaldTrump: Want jobs? Slash corporate tax rate.  Tax incentives for companies that create jobs in US.  America will boom.",FALSE,0,NA,2018-01-30 23:58:18,FALSE,NA,"958489578381262850",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","peterjpolyakov",654,TRUE,FALSE,NA,NA
"850","@JaceLGalloway @pitt082303 @seanlegacy @EricHolder @realDonaldTrump The memo comes out tomorrow. Say goodbye to Eri… https://t.co/4bzR40sqh7",FALSE,86,"JaceLGalloway",2018-01-30 23:58:17,TRUE,"958486954500337664","958489578146471936","2755034160","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","don_sasso",4,FALSE,FALSE,NA,NA
"851","RT @RobertInSC: @realDonaldTrump @HHSGov  https://t.co/YulqmTTMw9",FALSE,0,NA,2018-01-30 23:58:17,FALSE,NA,"958489577420857344",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PVistalli",1,TRUE,FALSE,NA,NA
"852","@Kipper_lips @TRobinsonNewEra @realDonaldTrump @POTUS You've clearly had too many bollocks banging off your chin it… https://t.co/SZp42eqRSV",FALSE,0,"Kipper_lips",2018-01-30 23:58:17,TRUE,"958489176852389893","958489576577921029","952135673661845505","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheShadowMan_00",1,FALSE,FALSE,NA,NA
"853","RT @Fuctupmind: The FISA memo has been delivered to the White House.

Retweet if you want @realDonaldTrump to

#TweetTheMemo https://t.co/q…",FALSE,0,NA,2018-01-30 23:58:17,FALSE,NA,"958489576569556994",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","starstruck58",10213,TRUE,FALSE,NA,NA
"854","RT @southern4MAGA: Be Assured @realDonaldTrump Holds All The Cards....Don’t Believe Anything From MSM Or The Dems....They’re All In #PanicM…",FALSE,0,NA,2018-01-30 23:58:17,FALSE,NA,"958489576145915910",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Beemer518",422,TRUE,FALSE,NA,NA
"855","@ABC7News @realDonaldTrump  https://t.co/aDnH5fVTEF",FALSE,0,"ABC7News",2018-01-30 23:58:17,FALSE,"958488973004898304","958489576061812736","14897840","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DellaCooper3",0,FALSE,FALSE,NA,NA
"856","@EmilyDeck @PaulBegala @CNN @realDonaldTrump And there’s Pee tapes and being indebted to Russian oligarchs",FALSE,0,"EmilyDeck",2018-01-30 23:58:17,FALSE,"958483172362211333","958489575898402817","14288526","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vPingle",0,FALSE,FALSE,NA,NA
"857","RT @TonyPaulVFL: ""Donald Trump's in the House and he's gonna Win"" Maybe this will get to President @realDonaldTrump ! I wrote this for you…",FALSE,0,NA,2018-01-30 23:58:17,FALSE,NA,"958489575541755906",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","justatittle1",63,TRUE,FALSE,NA,NA
"858","@BillOReilly @realDonaldTrump @FBI But see there is nothing in the memo! The Gop is already backing down",FALSE,0,"BillOReilly",2018-01-30 23:58:17,FALSE,"958347824281804800","958489575348981765","23970102","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Zappahart",0,FALSE,FALSE,NA,NA
"859","You brought fear &amp; uncertainty to 1m DACA kids &amp; families, @realDonaldTrump – in your first #SOTU please listen to… https://t.co/eYf2aiXMZX",FALSE,1,NA,2018-01-30 23:58:17,TRUE,NA,"958489574505943041",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ZamaHRW",0,FALSE,FALSE,NA,NA
"860","RT @MoveOn: .@MarkRuffalo explains why he's standing up for Dreamers and rejecting @realDonaldTrump's hateful policies. #StateOfTheDream ht…",FALSE,0,NA,2018-01-30 23:58:16,FALSE,NA,"958489573419560960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Chelletig",2105,TRUE,FALSE,NA,NA
"861","RT @kyungkarenmend1: @realDonaldTrump  https://t.co/XyrXb85M3r",FALSE,0,NA,2018-01-30 23:58:16,FALSE,NA,"958489573260189701",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LoveEachother14",780,TRUE,FALSE,NA,NA
"862","Thanks @realDonaldTrump for my pay raise because of lower taxes!!",FALSE,0,NA,2018-01-30 23:58:16,FALSE,NA,"958489572945678341",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","utvols12",0,FALSE,FALSE,NA,NA
"863","RT @TomFitton: Comey obviously hates @realDonaldTrump. No wonder Comey FBI illicitly targeted Trump team (and General Flynn). Shut Mueller…",FALSE,0,NA,2018-01-30 23:58:16,FALSE,NA,"958489572836499456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VickieCampbel16",2220,TRUE,FALSE,NA,NA
"864","RT @MrLuisRamos: . @realDonaldTrump In the last 2 referendums #PuertoRico chose Statehood as political status, and We deserve equal treatme…",FALSE,0,NA,2018-01-30 23:58:16,FALSE,NA,"958489571947409413",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","icolons",46,TRUE,FALSE,NA,NA
"865","Waiting for @realDonaldTrump #SOTU2018 like... https://t.co/gHciFZNk9Q",FALSE,0,NA,2018-01-30 23:58:16,FALSE,NA,"958489571712491520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KellyLHenry1",0,FALSE,FALSE,NA,NA
"866","Excerpts of @POTUS @realDonaldTrump's #SOTU2018 address. @FOX29philly https://t.co/CRceetIpR1",FALSE,0,NA,2018-01-30 23:58:16,FALSE,NA,"958489571410546688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DKinchenFOX29",0,FALSE,FALSE,NA,NA
"867","RT @The_UnSilent_: After being lied to by @realDonaldTrump for a dreadful hour at the #SOTU it will be refreshing to hear from our rising s…",FALSE,0,NA,2018-01-30 23:58:16,FALSE,NA,"958489570810712064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","arlette_merla",248,TRUE,FALSE,NA,NA
"868","@LindseyGrahamSC @NBCNews @POTUS @realDonaldTrump  https://t.co/YM3oTFJzrA",FALSE,0,"LindseyGrahamSC",2018-01-30 23:58:15,FALSE,"958486553080270848","958489569468567552","432895323","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RobertInSC",0,FALSE,FALSE,NA,NA
"869","RT @SenateMajLdr: .@realDonaldTrump had more new Circuit Court judges confirmed in his 1st year than any president, a testimony to the qual…",FALSE,0,NA,2018-01-30 23:58:15,FALSE,NA,"958489569350991873",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ewwjr53",1584,TRUE,FALSE,NA,NA
"870","RT @olgaNYC1211: The Kremlin not only used Natalia Veselnitskaya for the @realDonaldTrump campaign but also in Switzerland to recruit a law…",FALSE,0,NA,2018-01-30 23:58:15,FALSE,NA,"958489568873009153",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kalaamandy",2096,TRUE,FALSE,NA,NA
"871","@TonyPaulVFL @realDonaldTrump Awesome <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008E>",FALSE,1,"TonyPaulVFL",2018-01-30 23:58:15,FALSE,"958473474061807619","958489568809975808","1966149542","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sissy_USMC",0,FALSE,FALSE,NA,NA
"872","RT @AMccloggan: @Dawn_DeMore @realDonaldTrump @JoeBelsha1 @Golfinggary5221 <ed><U+00A0><U+00BD><ed><U+00B1><U+008F>You've got that right Dawn<ed><U+00A0><U+00BD><ed><U+00B1><U+008F>
We've got our @Potus six 24/7<ed><U+00A0><U+00BD><ed><U+00B1><U+008A><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>
#B…",FALSE,0,NA,2018-01-30 23:58:15,FALSE,NA,"958489568440995841",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoeBelsha1",3,TRUE,FALSE,NA,NA
"873","RT @realDonaldTrump: Congratulations to America’s new Secretary of @HHSGov, Alex Azar! https://t.co/Y9inQaCt7o",FALSE,0,NA,2018-01-30 23:58:15,FALSE,NA,"958489567564320768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","luv4risa1985",14681,TRUE,FALSE,NA,NA
"874","@Jack_W002 @EagleMemeBot @stucknsecland @aminawant @TrumpQAnon @realDonaldTrump @POTUS @LexiHunt00 @SailorsChristie… https://t.co/HxahF0M7mY",FALSE,0,"Jack_W002",2018-01-30 23:58:15,TRUE,"958488549879435264","958489566956212232","864452194287988736","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Frank00021146",0,FALSE,FALSE,NA,NA
"875","RT @pegamino: @bocavista2016 @realDonaldTrump That’s how I took her choice of that passage. She is absolutely shameless. <ed><U+00A0><U+00BD><ed><U+00B8><U+00AA>",FALSE,0,NA,2018-01-30 23:58:15,FALSE,NA,"958489565978865664",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","TreyLebrecque",4,TRUE,FALSE,NA,NA
"876","@moonmaster9000 @realDonaldTrump Yeah..",FALSE,1,"moonmaster9000",2018-01-30 23:58:14,FALSE,"958466821488807937","958489564225486848","14391298","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sridharvennela",0,FALSE,FALSE,NA,NA
"877","@realDonaldTrump The real business people of America taking care of the workers. #BoycottSOTU #25thAmendmentNow… https://t.co/Gj3WxUGHod",FALSE,1,"realDonaldTrump",2018-01-30 23:58:14,TRUE,NA,"958489564196286464","25073877","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Alpacalady13",0,FALSE,FALSE,NA,NA
"878","RT @WestWingReport: Drain the Swamp Update: George Washington gave the first State of the Union on Jan. 8, 1790. Tonight, @RealDonaldTrump…",FALSE,0,NA,2018-01-30 23:58:14,FALSE,NA,"958489563990642690",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Picevol",183,TRUE,FALSE,NA,NA
"879","RT @MaryEMcGlynn: This is why I despise the slogan America First. It's roots are in the 1920s KKK and every time @realDonaldTrump say it, h…",FALSE,0,NA,2018-01-30 23:58:14,FALSE,NA,"958489563919302656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sycolution",2778,TRUE,FALSE,NA,NA
"880","@realDonaldTrump https://t.co/U01f7u1iKR",FALSE,0,"realDonaldTrump",2018-01-30 23:58:14,FALSE,NA,"958489563651084288","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JacquiYoungL",0,FALSE,FALSE,NA,NA
"881","RT @Dawn_DeMore: Thank you @realDonaldTrump For #MAGA And Putting #AmericaFirst We Deplorables Have Your Back! #BestPresidentEver 

""Nevert…",FALSE,0,NA,2018-01-30 23:58:14,FALSE,NA,"958489563504238592",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Rgreen045Green",327,TRUE,FALSE,NA,NA
"882","@painefultruths @davidmweissman @realDonaldTrump @DonaldJTrumpJr @benshapiro @KurtSchlichter @conservmillen… https://t.co/XryJHszbcf",FALSE,3,"painefultruths",2018-01-30 23:58:14,TRUE,"958485829030154247","958489563416219648","859254355161231360","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Bot_FanFic",0,FALSE,FALSE,NA,NA
"883","RT @funder: The best thing @realDonaldTrump can say at the #SOTU are these 6 words: I, Donald Trump, resign, effective immediately.

#State…",FALSE,0,NA,2018-01-30 23:58:14,FALSE,NA,"958489562032037888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","msholmes2U",1138,TRUE,FALSE,NA,NA
"884","RT @ChristiChat: Barack Hussein Obama spent 8 years dividing our country.

Tonight our President @realDonaldTrump will promote UNITY during…",FALSE,0,NA,2018-01-30 23:58:13,FALSE,NA,"958489560211689478",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bobwny",198,TRUE,FALSE,NA,NA
"885","@NancyKParrent @PDXReech @CNNPolitics @realDonaldTrump @BarackObama  https://t.co/Z4jtjUdWOH",FALSE,0,"NancyKParrent",2018-01-30 23:58:13,FALSE,"958479351070171138","958489559788072961","824394736458985474","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LeeColey2",0,FALSE,FALSE,NA,NA
"886","RT @BeastEndeavors: @realDonaldTrump @tedcruz @JohnCornyn - All my life I have tended to vote straight ticket Republican. Never have I seen…",FALSE,0,NA,2018-01-30 23:58:13,FALSE,NA,"958489558739505155",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NavKaz",14,TRUE,FALSE,NA,NA
"887","RT @BobShircliff: @LouDobbs @realDonaldTrump @POTUS  https://t.co/VPSts7XUPU",FALSE,0,NA,2018-01-30 23:58:12,FALSE,NA,"958489557288222725",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FatNancy71",93,TRUE,FALSE,NA,NA
"888","RT @Roguedust1: @fembotdba @carlreiner @hwmnylx69 @realDonaldTrump Now I'd like to know where this was published, because this @snopes
arti…",FALSE,0,NA,2018-01-30 23:58:12,FALSE,NA,"958489557279719424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hwmnylx69",1,TRUE,FALSE,NA,NA
"889","RT @SenWhitehouse: .@EPAScottPruitt doesn't recall saying that ""@realDonaldTrump in the White House would be more abusive to the Constituti…",FALSE,0,NA,2018-01-30 23:58:12,FALSE,NA,"958489556650807296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MdRBENNYSfarm",241,TRUE,FALSE,NA,NA
"890","RT @Cassetteboy: New! Just when you thought @realDonaldTrump talking to @piersmorgan couldn't get any more stomach-churning https://t.co/Lq…",FALSE,0,NA,2018-01-30 23:58:12,FALSE,NA,"958489556533293056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eatenmyshorts",4479,TRUE,FALSE,NA,NA
"891","RT @Trump45Michael: Already loving it... the new 1040, LMAOROTF 
@POTUS Trump @realDonaldTrump 
<ed><U+00A0><U+00BE><ed><U+00B4><U+00AA><ed><U+00A0><U+00BD><ed><U+00B8><U+009C><ed><U+00A0><U+00BE><ed><U+00B4><U+00AA><ed><U+00A0><U+00BE><ed><U+00B4><U+00AF> Liberalism <ed><U+00A0><U+00BE><ed><U+00B4><U+00AF><ed><U+00A0><U+00BE><ed><U+00B4><U+00AA><ed><U+00A0><U+00BD><ed><U+00B8><U+009C><ed><U+00A0><U+00BE><ed><U+00B4><U+00AA> https://t.co/Uyp5CqHIP1",FALSE,0,NA,2018-01-30 23:58:12,FALSE,NA,"958489556420046849",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BubbaJoeBaker",266,TRUE,FALSE,NA,NA
"892","@sbow3 @Scavino45 @realDonaldTrump @WhiteHouse we don't care......btw I HATED OBAMA for those same reasons, but nev… https://t.co/zLhijRT4NC",FALSE,0,"sbow3",2018-01-30 23:58:12,TRUE,"958471060487376902","958489556134789120","34055902","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","setbest1",0,FALSE,FALSE,NA,NA
"893","@thecjpearson @realDonaldTrump He's killed people, he slapped his sister-in-law in the elevator, he's sold drugs, c… https://t.co/HvPOXW8ItY",FALSE,0,"thecjpearson",2018-01-30 23:58:12,TRUE,"957747470502678533","958489555908333569","2393323908","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LubaMeader",0,FALSE,FALSE,NA,NA
"894","RT @inittowinit007: <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>SAVING<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> OUR<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>USA<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>
       <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>.@realDonaldTrump <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>
               <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>.@POTUS <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>
            #ReleaseTheMemo https:/…",FALSE,0,NA,2018-01-30 23:58:12,FALSE,NA,"958489554947923968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jjudyrmc",271,TRUE,FALSE,NA,NA
"895","@realDonaldTrump You must be very afraid of the Mexican Government because you are asking Americans to foot the bil… https://t.co/o0icgj7CWt",FALSE,0,"realDonaldTrump",2018-01-30 23:58:12,TRUE,"956015565776277510","958489554406793216","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PepeEnzoLePew",0,FALSE,FALSE,NA,NA
"896","@Professing_Prof @realDonaldTrump And where is his tweet about the market today?  He only tweets when its up. Maybe… https://t.co/G5DQElhDyO",FALSE,0,"Professing_Prof",2018-01-30 23:58:12,TRUE,"958438537715748864","958489554377297921","4064335367","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ericsmwia66",0,FALSE,FALSE,NA,NA
"897","@LionelMedia @POTUS @realDonaldTrump I love your coverage of current events Lionel. 
Keep those eyes open and alway… https://t.co/5SrkyDivyY",FALSE,1,"LionelMedia",2018-01-30 23:58:12,TRUE,"958487965507964930","958489553941114880","24787367","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TearDwnStrnghld",0,FALSE,FALSE,NA,NA
"898","RT @UltraViolet: Before @realDonaldTrump addresses the nation tonight at the State of the Union, we have a message for Congress at Trump's…",FALSE,0,NA,2018-01-30 23:58:12,FALSE,NA,"958489553504841728",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","mtlikarx",870,TRUE,FALSE,NA,NA
"899","@PattyMurray Of course He won't because He didn't.
What have you done for my state Murray?
What Murray wont say 
-s… https://t.co/vSVMGtmHRD",FALSE,16,"PattyMurray",2018-01-30 23:58:11,TRUE,"958484723331948544","958489552686993408","293131808","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jdwyer500",5,FALSE,FALSE,NA,NA
"900","RT @ExDemLatina: .@realDonaldTrump should just read part of Bill Clinton’s #SOTU address from 1995 word for word on Illegal Immigration.…",FALSE,0,NA,2018-01-30 23:58:11,FALSE,NA,"958489551869116416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Purple_POV",1550,TRUE,FALSE,NA,NA
"901","RT @charlescmarquez: Do these Idiots who are pushing a State of The Union blackout, realize that @realDonaldTrump is the biggest ratings bo…",FALSE,0,NA,2018-01-30 23:58:11,FALSE,NA,"958489551823167488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TimJohn91576417",98,TRUE,FALSE,NA,NA
"902","RT @AmbJohnBolton: I’m hoping that @realDonaldTrump will touch on the misbegotten Iran #nucleardeal during #SOTU this evening, and signal i…",FALSE,0,NA,2018-01-30 23:58:11,FALSE,NA,"958489551105863680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","raskew2",167,TRUE,FALSE,NA,NA
"903","RT @OneLove2003: @WiseWarrior69 @realDonaldTrump I always watch the State of the Union Address. Until 2018. I just can't stomach watching y…",FALSE,0,NA,2018-01-30 23:58:11,FALSE,NA,"958489549256052736",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","WiseWarrior69",1,TRUE,FALSE,NA,NA
"904","RT @The_UnSilent_: After being lied to by @realDonaldTrump for a dreadful hour at the #SOTU it will be refreshing to hear from our rising s…",FALSE,0,NA,2018-01-30 23:58:11,FALSE,NA,"958489549037907968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NoveleraSalvaje",248,TRUE,FALSE,NA,NA
"905","RT @OldLinePatriot: And Thanks to President @realDonaldTrump, ""Crippled America"" is shedding its #StupidPeople straitjacket &amp; gettin' ready…",FALSE,0,NA,2018-01-30 23:58:10,FALSE,NA,"958489547943350272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sunflowerwsnc",6,TRUE,FALSE,NA,NA
"906","RT @RepMattGaetz: The first thing the President (@realDonaldTrump) should do tomorrow is hand @SpeakerRyan his consent to declassify this m…",FALSE,0,NA,2018-01-30 23:58:10,FALSE,NA,"958489547880517632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarthaLivingmar",6457,TRUE,FALSE,NA,NA
"907","RT @funder: .@realDonaldTrump-Good luck at your State Of The Uniom, whatever the hell that is. #StateOfTheDream",FALSE,0,NA,2018-01-30 23:58:10,FALSE,NA,"958489546915827719",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","msholmes2U",357,TRUE,FALSE,NA,NA
"908","RT @ChuckForUSA: @AftertheBell @realDonaldTrump #ReleaseTheMemo during State of the Union
#ReleaseTheMemo during State of the Union
#Releas…",FALSE,0,NA,2018-01-30 23:58:10,FALSE,NA,"958489546118885379",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Antomonides1",5,TRUE,FALSE,NA,NA
"909","@realDonaldTrump 

Always remember his character. Never forget. https://t.co/3Sc3rhnv5y",FALSE,10,"realDonaldTrump",2018-01-30 23:58:10,FALSE,NA,"958489546013880320","25073877","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","crazyfamilyomg",5,FALSE,FALSE,NA,NA
"910","RT @sixthsealnews: The truth about AIG and Obama will also come out.
@realDonaldTrump #SchumerCaves 
#ObamaGate #ReleaseTheMemo 
#TheBrooks…",FALSE,0,NA,2018-01-30 23:58:10,FALSE,NA,"958489545955315712",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","peepscount",38,TRUE,FALSE,NA,NA
"911","RT @SharylAttkisson: Prior to any FBI interview w/@realDonaldTrump, has FBI authored an exoneration memo, promised immunity to his top asso…",FALSE,0,NA,2018-01-30 23:58:10,FALSE,NA,"958489545850392576",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","tallboy1951",7901,TRUE,FALSE,NA,NA
"912","@pnehlen Just so you know, all of the @realDonaldTrump's grandchildren are Jewish. I doubt very much that you'll ge… https://t.co/no228Psatt",FALSE,0,"pnehlen",2018-01-30 23:58:10,TRUE,"958404521952194561","958489545091289088","706959926879334400","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","littlelisala",0,FALSE,FALSE,NA,NA
"913","@realDonaldTrump is just wasting precious oxygen &amp; airtime with his blatant lies. Y should I watch a #lying #racist… https://t.co/n7uP0ET7jw",FALSE,0,"realDonaldTrump",2018-01-30 23:58:10,TRUE,NA,"958489545040846848","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mggtoscano",0,FALSE,FALSE,NA,NA
"914","@SenWhitehouse @realDonaldTrump A Democrat in the White House.",FALSE,0,"SenWhitehouse",2018-01-30 23:58:09,FALSE,"958421990825750528","958489544642453505","242555999","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ergoking",0,FALSE,FALSE,NA,NA
"915","@knauzzell @realDonaldTrump Good comment, thank you.",FALSE,1,"knauzzell",2018-01-30 23:58:09,FALSE,"958489244514816000","958489544512458752","840871884107460608","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","copperpeony",0,FALSE,FALSE,NA,NA
"916","@SenBobCasey @realDonaldTrump So we're back to the Russians.  
#ReleaseTheMemo",FALSE,0,"SenBobCasey",2018-01-30 23:58:09,FALSE,"958407685245980674","958489544327860229","171598736","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DeerPar92583915",0,FALSE,FALSE,NA,NA
"917","RT @Fuctupmind: The FISA memo has been delivered to the White House.

Retweet if you want @realDonaldTrump to

#TweetTheMemo https://t.co/q…",FALSE,0,NA,2018-01-30 23:58:09,FALSE,NA,"958489543937847298",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","musard_patrick",10213,TRUE,FALSE,NA,NA
"918","RT @USProgressives: Before @realDonaldTrump talks about his tax plan tonight, let’s be clear about what the #TrumpTax really means: 
– Rais…",FALSE,0,NA,2018-01-30 23:58:09,FALSE,NA,"958489543115661312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RepJayapal",161,TRUE,FALSE,NA,NA
